hotel_name,destination,address,latitude,longitude,phone,rating,price_per_night,currency,booking_status,booking_url,data_quality_score,price_category
Lumbini Palace Resort,Lumbini,Lumbini Nepal,27.47,83.2775,+97771580700,4.3,95,USD,Available,https://www.lumbinipalace.com,100.0,Mid Range
Hotel Moonlight View,Kathmandu,Thamel Kathmandu Nepal,27.717,85.3118,+97714383568,4.2,75,USD,Available,https://www.hotelmoonlight.com.np,100.0,Budget
Kathmandu Eco Hotel,Kathmandu,Thamel Kathmandu Nepal,27.7165,85.312,+97714700632,4.4,65,USD,Available,https://www.kathmanduecohotel.com,100.0,Budget
Taleju Boutique Hotel,Kathmandu,Thamel Kathmandu Nepal,27.716,85.3135,+97714701234,4.3,70,USD,Available,https://www.talejuboutiquehotel.com,100.0,Budget
Hotel Jampa,Kathmandu,Thamel Kathmandu Nepal,27.7145,85.3123,+97715352900,4.5,80,USD,Available,https://www.hoteljampa.com,100.0,Mid Range
Arushi Boutique Hotel,Kathmandu,Thamel Kathmandu Nepal,27.7152,85.3119,+97714700999,4.4,85,USD,Available,https://www.arushihotel.com,100.0,Mid Range
Hotel Mums Home,Kathmandu,Thamel Kathmandu Nepal,27.7158,85.3128,+97714700400,4.2,55,USD,Available,https://www.mumshome.com,100.0,Budget
Hotel Osho Home,Kathmandu,Thamel Kathmandu Nepal,27.7154,85.3132,+97714700890,4.1,50,USD,Available,https://www.oshohome.com,100.0,Budget
Hotel Ganesh Himal,Kathmandu,Thamel Kathmandu Nepal,27.7148,85.3105,+97714261265,4.2,60,USD,Available,https://www.ganeshhimalhotel.com,100.0,Budget
Hotel Ambassador,Kathmandu,Lazimpat Kathmandu Nepal,27.7202,85.3178,+97714424900,4.3,95,USD,Available,https://www.hotelambassador.com.np,100.0,Mid Range
Hotel Vaishali,Kathmandu,Thamel Kathmandu Nepal,27.7156,85.3129,+97714700048,4.1,75,USD,Available,https://www.hotelvaishali.com,100.0,Budget
Hotel Annapurna View Point,Pokhara,Sarangkot Pokhara Nepal,28.248,83.947,+97761620300,4.4,120,USD,Available,https://www.annapurnaviewpoint.com,100.0,Mid Range
The Lakeside Retreat,Pokhara,Lakeside Pokhara Nepal,28.2117,83.9573,+97761466500,4.3,85,USD,Available,https://www.lakesideretreatpokhara.com,100.0,Mid Range
Hotel White Pearl,Pokhara,Lakeside Pokhara Nepal,28.2122,83.9588,+97761590600,4.5,90,USD,Available,https://www.hotelwhitepearlpokhara.com,100.0,Mid Range
Hotel Crystal Palace Boutique,Pokhara,Lakeside Pokhara Nepal,28.2118,83.9575,+97761465456,4.2,70,USD,Available,https://www.crystalpalacepokhara.com,100.0,Budget
Hotel Orchid Residency,Pokhara,Lakeside Pokhara Nepal,28.2106,83.959,+97761464800,4.1,65,USD,Available,https://www.orchidresidencypokhara.com,100.0,Budget
Hotel Lake Star,Pokhara,Lakeside Pokhara Nepal,28.211,83.9582,+97761463900,4.3,75,USD,Available,https://www.lakestarpokhara.com,100.0,Budget
Hotel Adam View,Pokhara,Lakeside Pokhara Nepal,28.212,83.958,+97761465422,4.2,70,USD,Available,https://www.hoteladampokhara.com,100.0,Budget
Hotel Landmark Pokhara Lakeside,Pokhara,Lakeside Pokhara Nepal,28.2115,83.959,+97761463720,4.2,80,USD,Available,https://www.hotellandmarkpokhara.com,100.0,Mid Range
Hotel City Park,Pokhara,Lakeside Pokhara Nepal,28.2109,83.9577,+97761465600,4.0,55,USD,Available,https://www.cityparkpokhara.com,100.0,Budget
Hotel View Point Pokhara,Pokhara,Lakeside Pokhara Nepal,28.2125,83.9595,+97761466000,4.1,60,USD,Available,https://www.viewpointpokhara.com,100.0,Budget
Jungle Wildlife Camp Resort,Chitwan,Sauraha Chitwan Nepal,27.5814,84.496,+97756580333,4.3,90,USD,Available,https://www.junglewildlifecamp.com,100.0,Mid Range
Chitwan Forest Resort,Chitwan,Sauraha Nepal,27.5806,84.4939,+97756580444,4.2,80,USD,Available,https://www.chitwanforestresort.com,100.0,Mid Range
River Park International Resort,Chitwan,Sauraha Nepal,27.582,84.4958,+97756580555,4.3,85,USD,Available,https://www.riverparkresort.com,100.0,Mid Range
Sauraha Sunset Resort,Chitwan,Sauraha Nepal,27.5802,84.4942,+97756580666,4.1,70,USD,Available,https://www.saurahasunset.com,100.0,Budget
Chitwan Riverside Lodge,Chitwan,Sauraha Nepal,27.5798,84.492,+97756580777,4.2,75,USD,Available,https://www.chitwanriversidelodge.com,100.0,Budget
Lumbini Garden Lodge,Lumbini,Lumbini Nepal,27.4698,83.2768,+97771580800,4.1,60,USD,Available,https://www.lumbinigardenlodge.com,100.0,Budget
Lumbini Guest House,Lumbini,Lumbini Nepal,27.4705,83.2755,+97771580900,4.0,45,USD,Available,https://www.lumbiniguesthouse.com,100.0,Budget
Sacred Garden Resort,Lumbini,Lumbini Nepal,27.47,83.274,+97771581000,4.3,85,USD,Available,https://www.sacredgardenresort.com,100.0,Mid Range
Peaceful Lumbini Hotel,Lumbini,Lumbini Nepal,27.4692,83.2762,+97771581100,4.2,55,USD,Available,https://www.peacefullumbini.com,100.0,Budget
Buddha Heritage Resort,Lumbini,Lumbini Nepal,27.4688,83.2772,+97771581200,4.4,90,USD,Available,https://www.buddhaheritage.com,100.0,Mid Range
Nagarkot Hill View Resort,Nagarkot,Nagarkot Nepal,27.7165,85.5205,+97716680500,4.2,80,USD,Available,https://www.nagarkothillview.com,100.0,Mid Range
Sunrise Cottage Nagarkot,Nagarkot,Nagarkot Nepal,27.7175,85.5215,+97716680600,4.1,65,USD,Available,https://www.sunrisecottage.com,100.0,Budget
Nagarkot Bed & Breakfast,Nagarkot,Nagarkot Nepal,27.7182,85.5225,+97716680700,4.0,55,USD,Available,https://www.nagarkotbnb.com,100.0,Budget
Himalayan Nature Resort,Nagarkot,Nagarkot Nepal,27.7168,85.5188,+97716680800,4.3,90,USD,Available,https://www.himalayannatureresort.com,100.0,Mid Range
Mountain View Hotel Nagarkot,Nagarkot,Nagarkot Nepal,27.7178,85.5195,+97716680900,4.2,75,USD,Available,https://www.mountainviewnagarkot.com,100.0,Budget
Dhulikhel Boutique Hotel,Dhulikhel,Dhulikhel Nepal,27.6235,85.542,+97711490200,4.3,85,USD,Available,https://www.dhulikhelboutique.com,100.0,Mid Range
Himalayan Horizon Resort,Dhulikhel,Dhulikhel Nepal,27.6225,85.5435,+97711490500,4.4,100,USD,Available,https://www.himalayanhorizon.com,100.0,Mid Range
Dhulikhel Village Resort,Dhulikhel,Dhulikhel Nepal,27.6245,85.5415,+97711490600,4.2,70,USD,Available,https://www.dhulikhelvillage.com,100.0,Budget
Panauti Peace Resort,Panauti,Panauti Nepal,27.583,85.5125,+97711440700,4.1,65,USD,Available,https://www.panautipeaceresort.com,100.0,Budget
Namo Buddha View Resort,Dhulikhel,Namo Buddha Nepal,27.5685,85.6205,+97711401300,4.5,130,USD,Available,https://www.namobuddhaview.com,100.0,Mid Range
Otel Mystic Mountain Resort,Nagarkot,Nagarkot Bhaktapur Nepal,27.715,85.53,+97714425000,4.6,150,USD,Available,https://www.mysticmountain.com.np,100.0,Luxury
Nagarkot View Tower Hotel,Nagarkot,Nagarkot Nepal,27.7169,85.5208,+97716681000,4.2,70,USD,Available,https://www.nagarkotviewtower.com,100.0,Budget
Himalayan Villa Resort,Nagarkot,Nagarkot Nepal,27.718,85.524,+97716681100,4.3,95,USD,Available,https://www.himalayanvilla.com,100.0,Mid Range
Club Himalaya Resort,Nagarkot,Nagarkot Nepal,27.717,85.5205,+97714423900,4.4,120,USD,Available,https://www.clubhimalaya.com,100.0,Mid Range
Hotel View Boudha,Kathmandu,Boudha Kathmandu Nepal,27.721,85.361,+97714480000,4.1,70,USD,Available,https://www.hotelviewboudha.com,100.0,Budget
Boudha Stupa View Guest House,Kathmandu,Boudha Kathmandu Nepal,27.7215,85.362,+97714481111,4.2,60,USD,Available,https://www.boudhastupaguest.com,100.0,Budget
Pashupati Boutique Hotel,Kathmandu,Gaushala Kathmandu Nepal,27.707,85.348,+97714490000,4.0,55,USD,Available,https://www.pashupatiboutique.com,100.0,Budget
Airport View Hotel,Kathmandu,Sinamangal Kathmandu Nepal,27.696,85.3535,+97714475000,4.1,65,USD,Available,https://www.airportviewhotel.com,100.0,Budget
Heritage Home Hotel,Lalitpur,Patan Lalitpur Nepal,27.6725,85.3255,+97715535000,4.4,80,USD,Available,https://www.heritagehomehotel.com,100.0,Mid Range
Shakya House Heritage,Lalitpur,Patan Nepal,27.672,85.325,+97715539852,4.5,90,USD,Available,https://www.shakyahouse.com,100.0,Mid Range
Patan Museum Guest House,Lalitpur,Patan Durbar Square Nepal,27.673,85.3258,+97715520000,4.2,60,USD,Available,https://www.patanguesthouse.com,100.0,Budget
Temple House Inn,Lalitpur,Patan Nepal,27.674,85.326,+97715540000,4.3,75,USD,Available,https://www.templehouseinn.com,100.0,Budget
Hotel Kutumba,Lalitpur,Jhamsikhel Lalitpur Nepal,27.68,85.315,+97715522222,4.4,85,USD,Available,https://www.hotelkutumba.com,100.0,Mid Range
Vivanta Kathmandu Heritage,Lalitpur,Jhamsikhel Nepal,27.681,85.314,+97715970033,4.5,140,USD,Available,https://www.tajhotels.com,100.0,Mid Range
Hotel Himalaya View,Lalitpur,Lalitpur Nepal,27.678,85.316,+97715524444,4.2,70,USD,Available,https://www.himalayaviewhotel.com,100.0,Budget
Summit Hotel,Lalitpur,Kupandole Lalitpur Nepal,27.684,85.3165,+97715521818,4.3,110,USD,Available,https://www.summithotel.com.np,100.0,Mid Range
Godavari Village Resort,Lalitpur,Godavari Nepal,27.59,85.39,+97715560675,4.2,95,USD,Available,https://www.godavarivillage.com,100.0,Mid Range
Hattiban Resort,Lalitpur,Champadevi Lalitpur Nepal,27.62,85.28,+97715201000,4.4,120,USD,Available,https://www.hattibanresort.com,100.0,Mid Range
Hotel Peace Palace,Bandipur,Bandipur Nepal,27.9365,84.4065,+97765560400,4.3,85,USD,Available,https://www.peacepalacebandipur.com,100.0,Mid Range
Bandipur Heritage Inn,Bandipur,Bandipur Nepal,27.937,84.4068,+97765560500,4.4,95,USD,Available,https://www.bandipurheritageinn.com,100.0,Mid Range
The Old Inn Bandipur,Bandipur,Bandipur Nepal,27.937,84.4065,+97765560500,4.5,120,USD,Available,https://www.theoldinnbandipur.com,100.0,Mid Range
Bandipur Samira Resort,Bandipur,Bandipur Nepal,27.938,84.4075,+97765560700,4.1,70,USD,Available,https://www.bandipursamira.com,100.0,Budget
Bandipur Mountain View,Bandipur,Bandipur Nepal,27.939,84.408,+97765560800,4.2,80,USD,Available,https://www.bandipurmountainview.com,100.0,Mid Range
Hotel Heritage Inn,Bhaktapur,Bhaktapur Durbar Square Nepal,27.671,85.4298,+97716611000,4.4,85,USD,Available,https://www.heritageinnbhaktapur.com,100.0,Mid Range
Peacock Guest House,Bhaktapur,Bhaktapur Nepal,27.6715,85.4295,+97716610300,4.5,75,USD,Available,https://www.peacockguesthouse.com,100.0,Budget
Kumari Guest House,Bhaktapur,Bhaktapur Nepal,27.672,85.43,+97716610000,4.2,55,USD,Available,https://www.kumariguesthouse.com,100.0,Budget
Hotel Bhadgaon,Bhaktapur,Bhaktapur Nepal,27.6725,85.429,+97716615000,4.3,100,USD,Available,https://www.hotelbhadgaon.com,100.0,Mid Range
Cosy Hotel,Bhaktapur,Bhaktapur Nepal,27.6718,85.4305,+97716612000,4.1,60,USD,Available,https://www.cosyhotel.com,100.0,Budget
Tiger Tops Tharu Lodge,Chitwan,Chitwan National Park Nepal,27.55,84.3,+97756580100,4.7,220,USD,Available,https://www.tigertops.com,100.0,Luxury
Island Jungle Resort,Chitwan,Chitwan Nepal,27.58,84.49,+97756580200,4.5,140,USD,Available,https://www.islandjungleresort.com,100.0,Mid Range
Chitwan Adventure Resort,Chitwan,Sauraha Nepal,27.582,84.495,+97756580300,4.2,80,USD,Available,https://www.chitwanadventure.com,100.0,Mid Range
Safari Adventure Lodge,Chitwan,Sauraha Nepal,27.581,84.494,+97756580400,4.3,90,USD,Available,https://www.safariadventurelodge.com,100.0,Mid Range
Royal Park Hotel Chitwan,Chitwan,Sauraha Nepal,27.5825,84.4965,+97756580500,4.2,85,USD,Available,https://www.royalparkchitwan.com,100.0,Mid Range
Green Park Resort Chitwan,Chitwan,Sauraha Chitwan Nepal,27.5805,84.4935,+97756580555,4.6,110,USD,Available,https://www.greenparkchitwan.com,100.0,Mid Range
Barahi Jungle Lodge Chitwan,Chitwan,Andrauli Chitwan Nepal,27.61,84.45,+97756580500,4.7,180,USD,Available,https://www.barahijunglelodge.com,100.0,Luxury
Kasara Jungle Resort,Chitwan,Patihani Chitwan Nepal,27.566,84.42,+97756590999,4.7,200,USD,Available,https://www.kasararesort.com,100.0,Luxury
Tigerland Safari Resort Chitwan,Chitwan,Chitwan National Park Nepal,27.582,84.495,+97756580123,4.5,120,USD,Available,https://www.tigerland.com.np,100.0,Mid Range
Chitwan Village Resort,Chitwan,Sauraha Chitwan Nepal,27.5822,84.4968,+97756580999,4.2,65,USD,Available,https://www.chitwanvillageresort.com,100.0,Budget
Hotel Parkland Chitwan,Chitwan,Sauraha Nepal,27.5825,84.4965,+97756580400,4.4,95,USD,Available,https://www.parklandchitwan.com,100.0,Mid Range
Jungle Crown Organic Resort,Chitwan,Sauraha Nepal,27.58,84.494,+97756580700,4.5,100,USD,Available,https://www.junglecrown.com,100.0,Mid Range
Wildlife Camp Resort,Chitwan,Sauraha Nepal,27.5817,84.4964,+97756580333,4.3,90,USD,Available,https://www.wildlifeadventure.com,100.0,Mid Range
Jungle Safari Resort Chitwan,Chitwan,Sauraha Nepal,27.581,84.495,+97756580888,4.1,70,USD,Available,https://www.junglesafariresort.com,100.0,Budget
Hotel Buddha Maya Garden,Lumbini,Lumbini Nepal,27.47,83.275,+97771580111,4.3,90,USD,Available,https://www.buddhamaya.com,100.0,Mid Range
Buddha Garden Resort,Lumbini,Lumbini Nepal,27.4702,83.2765,+97771580333,4.4,75,USD,Available,https://www.lumbinibuddhagarden.com,100.0,Budget
Pawan International Hotel,Bhairahawa,Rupandehi Nepal,27.505,83.453,+97771520111,4.0,60,USD,Available,https://www.pawaninternational.com,100.0,Budget
Hotel Annapurna Manang,Manang,Manang Nepal,28.6667,84.0167,+97766440500,4.4,120,USD,Available,https://www.annapurnamanang.com,100.0,Mid Range
Tilicho Guest House,Manang,Manang Nepal,28.667,84.0175,+97766440600,4.2,70,USD,Available,https://www.tilichoguesthouse.com,100.0,Budget
Yak Kharka Lodge,Manang,Annapurna Region Nepal,28.62,84.02,+97766440700,4.1,60,USD,Available,https://www.yakkharkalodge.com,100.0,Budget
Thorong Peak Lodge,Manang,Annapurna Circuit Nepal,28.79,84.14,+97766440800,4.0,55,USD,Available,https://www.thorongpeak.com,100.0,Budget
Hotel Yak & Yeti Mustang,Mustang,Jomsom Mustang Nepal,28.78,83.73,+97769440500,4.2,100,USD,Available,https://www.yakandyeti.com,100.0,Mid Range
Royal Mustang Resort,Mustang,Jomsom Nepal,28.78,83.73,+97769440500,4.4,140,USD,Available,https://www.royalmustangresort.com,100.0,Mid Range
Hotel Om'S Home Mustang,Mustang,Jomsom Nepal,28.7805,83.731,+97769440600,4.1,75,USD,Available,https://www.omshome.com,100.0,Budget
Muktinath Hotel,Muktinath,Muktinath Nepal,28.8205,83.8705,+97769440800,4.0,70,USD,Available,https://www.muktinathhotel.com,100.0,Budget
Hotel Peaceful Cottage Bandipur,Bandipur,Bandipur Nepal,27.936,84.406,+97765560400,4.4,85,USD,Available,https://www.peacefulcottagebandipur.com,100.0,Mid Range
The Last Resort,Bhotekoshi,Sindhupalchok Nepal,27.95,85.95,+97714700525,4.5,150,USD,Available,https://www.thelastresort.com,100.0,Luxury
Borderlands Eco Adventure Resort,Bhotekoshi,Bhotekoshi Nepal,27.9505,85.96,+97714433999,4.4,120,USD,Available,https://www.borderland-resorts.com,100.0,Mid Range
Yeti Mountain Home,Lukla,Solukhumbu Nepal,27.687,86.728,+97738540200,4.4,180,USD,Available,https://www.yetimountainhome.com,100.0,Luxury
Everest Summit Lodge,Namche Bazaar,Everest Region Nepal,27.8065,86.714,+97738540700,4.4,160,USD,Available,https://www.everestsummitlodge.com,100.0,Luxury
Manaslu Mountain Lodge,Gorkha,Manaslu Region Nepal,28.65,84.65,+97764420700,4.3,100,USD,Available,https://www.manaslumountainlodge.com,100.0,Mid Range
Gorkha Garden Hotel,Gorkha,Gorkha Nepal,27.998,84.63,+97764420800,4.1,65,USD,Available,https://www.gorkhagardenhotel.com,100.0,Budget
Hotel Manaslu View,Gorkha,Gorkha Nepal,28.001,84.634,+97764420900,4.2,75,USD,Available,https://www.manasluviewhotel.com,100.0,Budget
Hotel Riverside Besisahar,Besisahar,Lamjung Nepal,28.232,84.372,+97766520400,4.0,60,USD,Available,https://www.riversidebesisahar.com,100.0,Budget
Annapurna Guest House,Lamjung,Lamjung Nepal,28.235,84.375,+97766520600,4.1,65,USD,Available,https://www.annapurnaguesthouse.com,100.0,Budget
Mountain View Lodge,Lamjung,Lamjung Nepal,28.238,84.377,+97766520700,4.2,70,USD,Available,https://www.mountainviewlodge.com,100.0,Budget
Hotel Crystal Palace Mountain,Pokhara,Lakeside Pokhara Nepal,28.212,83.9568,+97761465456,4.2,75,USD,Available,https://www.crystalpalacepokhara.com,100.0,Budget
Temple Tree Resort,Pokhara,Gaurighat Lakeside Nepal,28.2096,83.9595,+97761465819,4.6,140,USD,Available,https://www.templetreenepal.com,100.0,Mid Range
Pokhara Choice Inn,Pokhara,Lakeside Pokhara Nepal,28.2108,83.9592,+97761465900,4.2,65,USD,Available,https://www.pokharachoiceinn.com,100.0,Budget
Hotel Orchid Pokhara,Pokhara,Lakeside Pokhara Nepal,28.2105,83.9578,+97761464700,4.1,60,USD,Available,https://www.hotelorchidpokhara.com,100.0,Budget
Hotel City Inn Pokhara,Pokhara,Lakeside Pokhara Nepal,28.2108,83.9594,+97761462222,4.0,50,USD,Available,https://www.cityinnpokhara.com,100.0,Budget
Raniban Retreat,Pokhara,World Peace Pagoda Nepal,28.197,83.937,+97761460033,4.6,130,USD,Available,https://www.ranibanretreat.com,100.0,Mid Range
Begnas Lake Resort,Pokhara,Begnas Lake Nepal,28.16,84.09,+97761560123,4.6,140,USD,Available,https://www.begnaslakeresort.com,100.0,Mid Range
Hotel View Point Nagarkot,Nagarkot,Nagarkot Nepal,27.7168,85.5198,+97716680300,4.3,85,USD,Available,https://www.hotelviewpointnagarkot.com,100.0,Mid Range
Peaceful Cottage Nagarkot,Nagarkot,Nagarkot Nepal,27.7172,85.5202,+97716680055,4.2,70,USD,Available,https://www.peacefulcottage.com,100.0,Budget
The Fort Resort,Nagarkot,Nagarkot Nepal,27.7167,85.52,+97716680080,4.5,130,USD,Available,https://www.thefortresort.com,100.0,Mid Range
Fairfield Kathmandu,Kathmandu,Thamel Kathmandu Nepal,27.714,85.3127,+97714217999,4.3,90,USD,Available,https://www.marriott.com,100.0,Mid Range
Kantipur Temple House,Kathmandu,Thamel Kathmandu Nepal,27.7145,85.3125,+97714700679,4.5,100,USD,Available,https://www.kantipurtemplehouse.com,100.0,Mid Range
Hotel Shanker,Kathmandu,Lazimpat Kathmandu Nepal,27.7205,85.3175,+97714410151,4.3,105,USD,Available,https://www.hotelshanker.com,100.0,Mid Range
Hotel Yak & Yeti Heritage,Kathmandu,Durbar Marg Kathmandu Nepal,27.7114,85.3188,+97714248999,4.4,120,USD,Available,https://www.yakandyeti.com,100.0,Mid Range
Maya Manor Boutique Hotel,Kathmandu,Thamel Kathmandu Nepal,27.7162,85.3132,+97714700455,4.3,75,USD,Available,https://www.mayamanor.com,100.0,Budget
Hotel Buddha,Kathmandu,Thamel Kathmandu Nepal,27.7147,85.312,+97714700930,4.2,60,USD,Available,https://www.hotelbuddha.com.np,100.0,Budget
Hotel Himalayan,Kathmandu,Kupondole Kathmandu Nepal,27.686,85.316,+97715523900,4.2,90,USD,Available,https://www.hotelhimalaya.com,100.0,Mid Range
Summit Hotel,Kathmandu,Kupondole Kathmandu Nepal,27.684,85.3165,+97715521818,4.3,110,USD,Available,https://www.summithotel.com.np,100.0,Mid Range
Hattiban Resort,Lalitpur,Champadevi Nepal,27.62,85.28,+97715201000,4.4,120,USD,Available,https://www.hattibanresort.com,100.0,Mid Range
Hotel Heritage Inn,Bhaktapur,Bhaktapur Nepal,27.671,85.4298,+97716611000,4.4,85,USD,Available,https://www.heritageinnbhaktapur.com,100.0,Mid Range
Temple Tree Resort Pokhara,Pokhara,Gaurighat Pokhara Nepal,28.2096,83.9595,+97761465819,4.6,140,USD,Available,https://www.templetreenepal.com,100.0,Mid Range
Fishtail Lodge Pokhara,Pokhara,Lakeside Pokhara Nepal,28.2145,83.948,+97761465071,4.5,130,USD,Available,https://www.fishtail-lodge.com,100.0,Mid Range
Hotel Barahi Pokhara,Pokhara,Lakeside Pokhara Nepal,28.2097,83.9588,+97761460617,4.4,100,USD,Available,https://www.hotelbarahi.com,100.0,Mid Range
Pokhara Grande Resort,Pokhara,Birauta Pokhara Nepal,28.1985,83.984,+97761460560,4.5,120,USD,Available,https://www.pokharagrande.com,100.0,Mid Range
Waterfront Resort Pokhara,Pokhara,Lakeside Pokhara Nepal,28.212,83.945,+97761465162,4.4,95,USD,Available,https://www.waterfrontpokhara.com,100.0,Mid Range
Bar Peepal Resort Pokhara,Pokhara,Lakeside Pokhara Nepal,28.2118,83.9557,+97761467800,4.6,110,USD,Available,https://www.barpeepalresort.com,100.0,Mid Range
Hotel Sarowar Pokhara,Pokhara,Lakeside Pokhara Nepal,28.2102,83.9581,+97761590123,4.3,85,USD,Available,https://www.hotelsarowar.com,100.0,Mid Range
Raniban Retreat Pokhara,Pokhara,World Peace Pagoda Nepal,28.197,83.937,+97761460033,4.6,130,USD,Available,https://www.ranibanretreat.com,100.0,Mid Range
Hotel Splendid View Pokhara,Pokhara,Lakeside Pokhara Nepal,28.213,83.957,+97761466123,4.4,80,USD,Available,https://www.splendidviewpokhara.com,100.0,Mid Range
Hotel Middle Path Pokhara,Pokhara,Lakeside Pokhara Nepal,28.21,83.958,+97761465522,4.4,70,USD,Available,https://www.hotelmiddlepath.com,100.0,Budget
Hotel Sarangkot Mountain View,Pokhara,Sarangkot Nepal,28.247,83.946,+97761621111,4.4,110,USD,Available,https://www.sarangkotmountainlodge.com,100.0,Mid Range
Sarangkot Panorama Inn,Pokhara,Sarangkot Nepal,28.248,83.9465,+97761621300,4.2,75,USD,Available,https://www.sarangkotpanorama.com,100.0,Budget
Peace Dragon Lodge,Pokhara,World Peace Pagoda Nepal,28.1965,83.9375,+97761460400,4.3,80,USD,Available,https://www.peacedragonlodge.com,100.0,Mid Range
Begnas Lake Front Resort,Pokhara,Begnas Lake Nepal,28.1605,84.0905,+97761560500,4.5,120,USD,Available,https://www.begnaslakefront.com,100.0,Mid Range
The Begnas Lake Resort,Pokhara,Begnas Lake Nepal,28.16,84.09,+97761560100,4.6,140,USD,Available,https://www.begnaslakeresort.com,100.0,Mid Range
